date,store_id,revenue,day_of_week,month,is_holiday,is_promo,store_city,store_state,store_region,population_density,median_income
2024-10-26,S006,6056.63,5,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-27,S006,5975.82,6,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-28,S006,3624.31,0,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-29,S006,4748.4,1,10,0,1,Philadelphia,PA,Northeast,High,Medium
2024-10-30,S006,3985.3,2,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-10-31,S006,5192.05,3,10,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-01,S006,7031.72,4,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-02,S006,6905.3,5,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-03,S006,10444.14,6,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-04,S006,6356.39,0,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-05,S006,4419.13,1,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-06,S006,5634.78,2,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-07,S006,6801.35,3,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-08,S006,7977.4,4,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-09,S006,8078.42,5,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-10,S006,6704.46,6,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-11,S006,5878.92,0,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-12,S006,5279.56,1,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-13,S006,4469.07,2,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-14,S006,5714.53,3,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-15,S006,10447.39,4,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-16,S006,8294.31,5,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-17,S006,7115.35,6,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-18,S006,5750.98,0,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-19,S006,6339.14,1,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-20,S006,6047.95,2,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-21,S006,6395.53,3,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-22,S006,7010.94,4,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-23,S006,6865.92,5,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-24,S006,9187.72,6,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-25,S006,7018.84,0,11,0,1,Philadelphia,PA,Northeast,High,Medium
2024-11-26,S006,5338.63,1,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-27,S006,5907.13,2,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-11-28,S006,10823.12,3,11,1,1,Philadelphia,PA,Northeast,High,Medium
2024-11-29,S006,15790.02,4,11,1,1,Philadelphia,PA,Northeast,High,Medium
2024-11-30,S006,8953.86,5,11,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-01,S006,9187.47,6,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-02,S006,5838.19,0,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-03,S006,6069.65,1,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-04,S006,6220.76,2,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-05,S006,6638.21,3,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-06,S006,8419.52,4,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-07,S006,8859.03,5,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-08,S006,7696.81,6,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-09,S006,5574.9,0,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-10,S006,5639.05,1,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-11,S006,5813.54,2,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-12,S006,7268.05,3,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-13,S006,8483.3,4,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-14,S006,9225.8,5,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-15,S006,7814.08,6,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-16,S006,5858.99,0,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-17,S006,5664.72,1,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-18,S006,5830.03,2,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-19,S006,6362.01,3,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-20,S006,8438.45,4,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-21,S006,8692.93,5,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-22,S006,8706.27,6,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-23,S006,4870.11,0,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-24,S006,11687.9,1,12,1,1,Philadelphia,PA,Northeast,High,Medium
2024-12-25,S006,10405.79,2,12,1,1,Philadelphia,PA,Northeast,High,Medium
2024-12-26,S006,10435.34,3,12,0,1,Philadelphia,PA,Northeast,High,Medium
2024-12-27,S006,7609.95,4,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-28,S006,9010.59,5,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-29,S006,8396.72,6,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-30,S006,6661.84,0,12,0,0,Philadelphia,PA,Northeast,High,Medium
2024-12-31,S006,12146.3,1,12,1,1,Philadelphia,PA,Northeast,High,Medium
2025-01-01,S006,7701.91,2,1,1,1,Philadelphia,PA,Northeast,High,Medium
2025-01-02,S006,4544.53,3,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-03,S006,5233.27,4,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-04,S006,6186.16,5,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-05,S006,7954.43,6,1,0,1,Philadelphia,PA,Northeast,High,Medium
2025-01-06,S006,3792.91,0,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-07,S006,5075.73,1,1,0,1,Philadelphia,PA,Northeast,High,Medium
2025-01-08,S006,4609.68,2,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-09,S006,5183.52,3,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-10,S006,5320.01,4,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-11,S006,6378.44,5,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-12,S006,5846.31,6,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-13,S006,4730.22,0,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-14,S006,3457.25,1,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-15,S006,4072.97,2,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-16,S006,5672.36,3,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-17,S006,5912.95,4,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-18,S006,6721.67,5,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-19,S006,5716.1,6,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-20,S006,8939.65,0,1,1,1,Philadelphia,PA,Northeast,High,Medium
2025-01-21,S006,3602.24,1,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-22,S006,4593.04,2,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-23,S006,4910.32,3,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-24,S006,6262.06,4,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-25,S006,6808.15,5,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-26,S006,5946.79,6,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-27,S006,4265.98,0,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-28,S006,4541.62,1,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-29,S006,4624.86,2,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-30,S006,4533.03,3,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-01-31,S006,5508.5,4,1,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-01,S006,5640.88,5,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-02,S006,5976.63,6,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-03,S006,5131.84,0,2,0,1,Philadelphia,PA,Northeast,High,Medium
2025-02-04,S006,4086.47,1,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-05,S006,3830.79,2,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-06,S006,5090.15,3,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-07,S006,6190.89,4,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-08,S006,7032.74,5,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-09,S006,6405.78,6,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-10,S006,5717.45,0,2,0,1,Philadelphia,PA,Northeast,High,Medium
2025-02-11,S006,3897.21,1,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-12,S006,3624.88,2,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-13,S006,4574.87,3,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-14,S006,6360.2,4,2,0,1,Philadelphia,PA,Northeast,High,Medium
2025-02-15,S006,6799.1,5,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-16,S006,5579.24,6,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-17,S006,6721.6,0,2,1,0,Philadelphia,PA,Northeast,High,Medium
2025-02-18,S006,4089.51,1,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-19,S006,3590.24,2,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-20,S006,4810.55,3,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-21,S006,6155.55,4,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-22,S006,7204.67,5,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-23,S006,6659.14,6,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-24,S006,3624.61,0,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-25,S006,4099.85,1,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-26,S006,3309.98,2,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-27,S006,5351.15,3,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-02-28,S006,4885.97,4,2,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-01,S006,6887.17,5,3,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-02,S006,5203.99,6,3,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-03,S006,4528.81,0,3,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-04,S006,4071.99,1,3,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-05,S006,5248.86,2,3,0,1,Philadelphia,PA,Northeast,High,Medium
2025-03-06,S006,4763.82,3,3,0,0,Philadelphia,PA,Northeast,High,Medium
2025-03-07,S006,4716.61,4,3,0,0,Philadelphia,PA,Northeast,High,Medium
2024-07-01,S007,3195.79,0,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-02,S007,3554.1,1,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-03,S007,3817.03,2,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-04,S007,6427.33,3,7,1,1,San Antonio,TX,South,Medium,Low
2024-07-05,S007,5351.58,4,7,0,1,San Antonio,TX,South,Medium,Low
2024-07-06,S007,7714.37,5,7,0,1,San Antonio,TX,South,Medium,Low
2024-07-07,S007,5638.63,6,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-08,S007,3708.2,0,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-09,S007,3122.86,1,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-10,S007,4069.75,2,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-11,S007,4125.19,3,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-12,S007,4760.91,4,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-13,S007,4421.64,5,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-14,S007,6197.76,6,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-15,S007,3189.89,0,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-16,S007,3066.37,1,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-17,S007,3244.32,2,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-18,S007,4326.7,3,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-19,S007,4423.16,4,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-20,S007,4696.41,5,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-21,S007,5121.59,6,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-22,S007,3775.55,0,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-23,S007,3835.85,1,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-24,S007,4454.15,2,7,0,1,San Antonio,TX,South,Medium,Low
2024-07-25,S007,4106.78,3,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-26,S007,4959.66,4,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-27,S007,4458.4,5,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-28,S007,5124.97,6,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-29,S007,3615.18,0,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-30,S007,3194.14,1,7,0,0,San Antonio,TX,South,Medium,Low
2024-07-31,S007,3320.08,2,7,0,0,San Antonio,TX,South,Medium,Low
2024-08-01,S007,3825.57,3,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-02,S007,5605.68,4,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-03,S007,5964.62,5,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-04,S007,4907.07,6,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-05,S007,3371.81,0,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-06,S007,2853.55,1,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-07,S007,3126.15,2,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-08,S007,3287.28,3,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-09,S007,5377.14,4,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-10,S007,6547.94,5,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-11,S007,4627.52,6,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-12,S007,3199.37,0,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-13,S007,2985.85,1,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-14,S007,4075.0,2,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-15,S007,3469.74,3,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-16,S007,4822.8,4,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-17,S007,5132.87,5,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-18,S007,4610.18,6,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-19,S007,4024.2,0,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-20,S007,3202.35,1,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-21,S007,3506.11,2,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-22,S007,4433.74,3,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-23,S007,4315.41,4,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-24,S007,4898.79,5,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-25,S007,4503.49,6,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-26,S007,3895.91,0,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-27,S007,3057.3,1,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-28,S007,2759.61,2,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-29,S007,3415.69,3,8,0,0,San Antonio,TX,South,Medium,Low
2024-08-30,S007,5486.08,4,8,0,1,San Antonio,TX,South,Medium,Low
2024-08-31,S007,5632.39,5,8,0,0,San Antonio,TX,South,Medium,Low
2024-09-01,S007,4090.2,6,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-02,S007,6191.24,0,9,1,1,San Antonio,TX,South,Medium,Low
2024-09-03,S007,2577.72,1,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-04,S007,2903.22,2,9,0,1,San Antonio,TX,South,Medium,Low
2024-09-05,S007,2744.89,3,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-06,S007,4653.23,4,9,0,1,San Antonio,TX,South,Medium,Low
2024-09-07,S007,5965.78,5,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-08,S007,4512.71,6,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-09,S007,3361.46,0,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-10,S007,2899.12,1,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-11,S007,2977.38,2,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-12,S007,3333.84,3,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-13,S007,4381.13,4,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-14,S007,5077.29,5,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-15,S007,4612.38,6,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-16,S007,3152.54,0,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-17,S007,2762.81,1,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-18,S007,3113.56,2,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-19,S007,3787.01,3,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-20,S007,4299.46,4,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-21,S007,4916.32,5,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-22,S007,4264.17,6,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-23,S007,2983.72,0,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-24,S007,3132.97,1,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-25,S007,2769.86,2,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-26,S007,3848.6,3,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-27,S007,4240.86,4,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-28,S007,4135.38,5,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-29,S007,4111.89,6,9,0,0,San Antonio,TX,South,Medium,Low
2024-09-30,S007,2744.08,0,9,0,0,San Antonio,TX,South,Medium,Low
2024-10-01,S007,3152.8,1,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-02,S007,3687.68,2,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-03,S007,3709.9,3,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-04,S007,4744.23,4,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-05,S007,6371.21,5,10,0,1,San Antonio,TX,South,Medium,Low
2024-10-06,S007,4682.52,6,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-07,S007,3137.16,0,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-08,S007,3100.35,1,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-09,S007,3288.07,2,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-10,S007,3765.93,3,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-11,S007,4118.88,4,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-12,S007,5325.21,5,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-13,S007,3800.68,6,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-14,S007,2797.1,0,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-15,S007,3127.01,1,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-16,S007,2879.86,2,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-17,S007,3359.94,3,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-18,S007,4376.43,4,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-19,S007,4801.5,5,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-20,S007,5324.06,6,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-21,S007,3401.72,0,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-22,S007,3589.49,1,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-23,S007,3285.81,2,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-24,S007,4147.44,3,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-25,S007,4343.31,4,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-26,S007,5073.76,5,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-27,S007,5640.1,6,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-28,S007,3198.78,0,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-29,S007,3200.67,1,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-30,S007,3303.2,2,10,0,0,San Antonio,TX,South,Medium,Low
2024-10-31,S007,3477.0,3,10,0,0,San Antonio,TX,South,Medium,Low
2024-11-01,S007,6544.45,4,11,0,1,San Antonio,TX,South,Medium,Low
2024-11-02,S007,6410.45,5,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-03,S007,5671.02,6,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-04,S007,3968.33,0,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-05,S007,4143.03,1,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-06,S007,3972.68,2,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-07,S007,4079.97,3,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-08,S007,5342.63,4,11,0,1,San Antonio,TX,South,Medium,Low
2024-11-09,S007,5210.35,5,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-10,S007,5435.76,6,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-11,S007,4479.67,0,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-12,S007,3634.57,1,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-13,S007,3744.43,2,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-14,S007,4369.23,3,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-15,S007,5299.51,4,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-16,S007,6467.02,5,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-17,S007,5404.48,6,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-18,S007,4006.81,0,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-19,S007,3868.0,1,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-20,S007,4164.57,2,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-21,S007,4484.48,3,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-22,S007,5804.77,4,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-23,S007,6240.39,5,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-24,S007,7146.77,6,11,0,1,San Antonio,TX,South,Medium,Low
2024-11-25,S007,4812.79,0,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-26,S007,5403.1,1,11,0,1,San Antonio,TX,South,Medium,Low
2024-11-27,S007,3239.16,2,11,0,0,San Antonio,TX,South,Medium,Low
2024-11-28,S007,8806.28,3,11,1,1,San Antonio,TX,South,Medium,Low
2024-11-29,S007,12433.51,4,11,1,1,San Antonio,TX,South,Medium,Low
2024-11-30,S007,5937.27,5,11,0,0,San Antonio,TX,South,Medium,Low
2024-12-01,S007,6411.63,6,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-02,S007,4733.17,0,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-03,S007,3832.63,1,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-04,S007,4175.2,2,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-05,S007,4929.91,3,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-06,S007,6477.62,4,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-07,S007,5904.57,5,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-08,S007,7176.94,6,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-09,S007,4746.41,0,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-10,S007,3784.01,1,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-11,S007,4170.38,2,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-12,S007,4604.48,3,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-13,S007,6632.24,4,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-14,S007,6656.69,5,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-15,S007,6125.59,6,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-16,S007,3986.07,0,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-17,S007,4267.83,1,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-18,S007,5589.84,2,12,0,1,San Antonio,TX,South,Medium,Low
2024-12-19,S007,6025.99,3,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-20,S007,7941.19,4,12,0,1,San Antonio,TX,South,Medium,Low
2024-12-21,S007,7656.67,5,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-22,S007,8402.17,6,12,0,1,San Antonio,TX,South,Medium,Low
2024-12-23,S007,3960.87,0,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-24,S007,9440.09,1,12,1,1,San Antonio,TX,South,Medium,Low
2024-12-25,S007,7285.08,2,12,1,1,San Antonio,TX,South,Medium,Low
2024-12-26,S007,5963.36,3,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-27,S007,6386.89,4,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-28,S007,6793.1,5,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-29,S007,7039.19,6,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-30,S007,3805.26,0,12,0,0,San Antonio,TX,South,Medium,Low
2024-12-31,S007,10975.02,1,12,1,1,San Antonio,TX,South,Medium,Low
2025-01-01,S007,6037.17,2,1,1,1,San Antonio,TX,South,Medium,Low
2025-01-02,S007,3606.36,3,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-03,S007,4916.0,4,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-04,S007,4196.32,5,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-05,S007,5192.71,6,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-06,S007,3787.99,0,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-07,S007,3274.84,1,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-08,S007,3596.16,2,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-09,S007,3105.09,3,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-10,S007,3781.6,4,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-11,S007,5159.39,5,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-12,S007,5047.98,6,1,0,0,San Antonio,TX,South,Medium,Low
2025-01-13,S007,3238.93,0,1,0,0,San Antonio,TX,South,Medium,Low
